1	drinkingIssuesExtraLargeHierCC.jpg	collider
2	drinkingIssuesExtraLargeOrganicCC.jpg	confounder
3	sportExtraLargeOrganicCC.jpg	none
4	sportExtraLargeRadialCC.jpg	confounder
5	studentExtraLargeOrganicCC.jpg	confounder
6	studentMedHierCC.jpg	none
